                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     72,                0.43564,                0.78075,                0.27256,                0.91675,                0.88308,                0.87761,                0.90682,                0.76957,                0.87346,                0.86884,                 0.8925,                0.72423,                      0,                      0,                    inf,                      0,              0.0002971,              0.0002971,              0.0002971
                     73,                0.42521,                 0.7785,                0.26186,                 0.9156,                0.88156,                 0.8738,                0.89489,                0.76347,                0.88003,                 0.8733,                0.88664,                0.71914,                      0,                      0,                    inf,                      0,              0.0002872,              0.0002872,              0.0002872
                     74,                0.42593,                0.78102,                 0.2662,                0.91219,                 0.9217,                0.84577,                0.90778,                0.77926,                0.92081,                0.84477,                0.89851,                0.73983,                      0,                      0,                    inf,                      0,              0.0002773,              0.0002773,              0.0002773
                     75,                0.43182,                0.75906,                0.26665,                0.91784,                 0.9104,                0.87809,                0.91154,                0.77532,                0.89998,                0.86841,                0.89461,                0.73903,                      0,                      0,                    inf,                      0,              0.0002674,              0.0002674,              0.0002674
                     76,                0.43323,                0.77838,                0.27217,                0.92375,                0.89882,                0.85386,                0.90022,                0.77155,                0.89517,                0.85207,                 0.8925,                0.73132,                      0,                      0,                    inf,                      0,              0.0002575,              0.0002575,              0.0002575
                     77,                 0.4284,                0.77723,                0.26318,                0.91906,                0.91271,                0.84975,                0.90748,                0.77377,                0.90187,                0.84007,                0.89227,                0.72968,                      0,                      0,                    inf,                      0,              0.0002476,              0.0002476,              0.0002476
                     78,                0.42105,                0.75697,                0.25839,                0.91528,                0.89286,                0.86494,                0.90677,                0.77556,                0.88546,                0.85791,                0.89279,                0.73578,                      0,                      0,                    inf,                      0,              0.0002377,              0.0002377,              0.0002377
                     79,                 0.4289,                0.76505,                0.26091,                0.91553,                0.91064,                0.87847,                0.91377,                0.77616,                0.90023,                0.86879,                0.89737,                0.73452,                      0,                      0,                    inf,                      0,              0.0002278,              0.0002278,              0.0002278
                     80,                0.42444,                0.76198,                0.25855,                 0.9153,                 0.9327,                0.86784,                0.91428,                0.78027,                0.92372,                0.85949,                0.89806,                0.73772,                      0,                      0,                    inf,                      0,              0.0002179,              0.0002179,              0.0002179
                     81,                0.42324,                0.78647,                0.25414,                0.91298,                0.90332,                0.84834,                0.90205,                0.76838,                0.90164,                0.84638,                0.89253,                0.72719,                      0,                      0,                    inf,                      0,               0.000208,               0.000208,               0.000208
                     82,                0.42307,                0.76573,                0.25419,                0.91551,                0.88455,                0.86168,                0.90636,                 0.7678,                0.87355,                 0.8548,                0.88936,                0.73051,                      0,                      0,                    inf,                      0,              0.0001981,              0.0001981,              0.0001981
