                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     63,                0.44043,                0.80598,                0.27982,                0.92495,                0.86034,                0.89475,                0.90092,                0.76969,                0.85263,                0.88678,                0.88562,                0.72908,                      0,                      0,                    inf,                      0,             0.00038062,             0.00038062,             0.00038062
                     64,                0.44192,                0.80119,                0.27705,                 0.9223,                0.92875,                0.83272,                0.90378,                0.77265,                  0.921,                0.82636,                0.89124,                0.73309,                      0,                      0,                    inf,                      0,             0.00037063,             0.00037063,             0.00037063
                     65,                 0.4347,                 0.7836,                0.27373,                0.92081,                0.89352,                0.84638,                0.90559,                 0.7588,                0.86743,                 0.8506,                0.89219,                0.72284,                      0,                      0,                    inf,                      0,             0.00036064,             0.00036064,             0.00036064
                     66,                0.43169,                0.78966,                0.27756,                0.92161,                0.87074,                0.82728,                0.88945,                0.75238,                0.86072,                0.82172,                0.87771,                0.71224,                      0,                      0,                    inf,                      0,             0.00035065,             0.00035065,             0.00035065
                     67,                0.43883,                0.80529,                0.27598,                0.92312,                0.92471,                0.82977,                 0.9058,                0.76661,                0.91681,                0.82126,                0.89151,                0.72904,                      0,                      0,                    inf,                      0,             0.00034066,             0.00034066,             0.00034066
                     68,                0.43593,                0.80151,                0.27284,                 0.9218,                 0.8941,                0.86707,                0.90153,                0.76867,                0.88584,                0.85954,                0.88759,                0.73114,                      0,                      0,                    inf,                      0,             0.00033067,             0.00033067,             0.00033067
                     69,                0.43899,                0.80101,                0.27284,                0.92053,                0.88969,                0.83495,                0.90297,                 0.7699,                0.88102,                 0.8266,                 0.8905,                 0.7322,                      0,                      0,                    inf,                      0,             0.00032068,             0.00032068,             0.00032068
                     70,                0.43432,                0.78882,                0.26748,                0.92026,                0.89411,                0.86167,                0.90092,                0.76239,                0.88429,                 0.8526,                0.88579,                0.72586,                      0,                      0,                    inf,                      0,             0.00031069,             0.00031069,             0.00031069
                     71,                0.43229,                0.77946,                0.26957,                0.91904,                0.86549,                 0.8652,                0.91021,                0.77156,                 0.8584,                0.85672,                 0.8959,                0.73575,                      0,                      0,                    inf,                      0,              0.0003007,              0.0003007,              0.0003007
                     72,                0.43574,                0.78571,                0.27325,                 0.9165,                0.88978,                0.86823,                0.91263,                 0.7716,                0.87965,                0.85855,                0.89921,                0.73428,                      0,                      0,                    inf,                      0,             0.00029071,             0.00029071,             0.00029071
                     73,                0.42431,                0.77608,                0.26421,                0.91455,                0.89923,                 0.8574,                0.90961,                0.77015,                0.89044,                0.84905,                0.89586,                 0.7299,                      0,                      0,                    inf,                      0,             0.00028072,             0.00028072,             0.00028072
                     74,                0.42429,                0.77612,                0.26654,                0.91239,                0.88609,                0.87561,                0.91484,                0.77007,                0.87743,                0.86726,                0.90316,                0.73397,                      0,                      0,                    inf,                      0,             0.00027073,             0.00027073,             0.00027073
                     75,                0.43191,                0.75776,                0.26874,                0.91847,                0.90617,                0.83739,                 0.9082,                0.76597,                0.85794,                0.86323,                0.89794,                0.73644,                      0,                      0,                    inf,                      0,             0.00026074,             0.00026074,             0.00026074
                     76,                0.43359,                0.77958,                0.27265,                0.92387,                0.90335,                0.85394,                 0.9066,                0.77333,                0.89449,                0.84559,                0.89241,                0.73646,                      0,                      0,                    inf,                      0,             0.00025075,             0.00025075,             0.00025075
                     77,                0.42651,                0.78202,                0.26256,                0.91846,                0.90522,                 0.8747,                0.91364,                0.77349,                0.89608,                0.86533,                0.89774,                0.73551,                      0,                      0,                    inf,                      0,             0.00024076,             0.00024076,             0.00024076
                     78,                0.42309,                0.76195,                0.26146,                0.91682,                 0.8803,                0.86558,                0.90334,                0.76831,                0.87136,                0.85722,                0.89097,                0.73081,                      0,                      0,                    inf,                      0,             0.00023077,             0.00023077,             0.00023077
                     79,                0.42798,                 0.7685,                 0.2644,                0.91591,                0.94709,                0.85832,                0.91403,                0.77893,                0.93794,                0.85018,                0.90061,                0.74024,                      0,                      0,                    inf,                      0,             0.00022078,             0.00022078,             0.00022078
                     80,                0.42521,                 0.7602,                0.25862,                0.91626,                 0.9112,                0.87667,                0.91446,                0.78197,                0.90391,                0.86764,                 0.9015,                0.74077,                      0,                      0,                    inf,                      0,             0.00021079,             0.00021079,             0.00021079
                     81,                0.42791,                0.79442,                0.25737,                0.91813,                0.91923,                0.87614,                0.91222,                0.77452,                0.91043,                0.86779,                0.89933,                 0.7403,                      0,                      0,                    inf,                      0,              0.0002008,              0.0002008,              0.0002008
                     82,                 0.4253,                0.76786,                0.25653,                0.91707,                0.92075,                0.86721,                0.91607,                0.77988,                0.91188,                0.85885,                0.90413,                0.74603,                      0,                      0,                    inf,                      0,             0.00019081,             0.00019081,             0.00019081
                     83,                  0.427,                0.77303,                0.25611,                 0.9158,                 0.9253,                0.85681,                0.91377,                0.77668,                0.91635,                0.84845,                0.90307,                0.73856,                      0,                      0,                    inf,                      0,             0.00018082,             0.00018082,             0.00018082
                     84,                0.42532,                0.77192,                0.25825,                0.91478,                0.91711,                0.85526,                0.91211,                0.77768,                0.90886,                0.84658,                 0.9016,                0.74058,                      0,                      0,                    inf,                      0,             0.00017083,             0.00017083,             0.00017083
                     85,                0.41917,                0.75699,                0.25137,                0.91342,                0.91125,                0.84055,                0.90782,                0.77642,                0.90565,                 0.8299,                0.89531,                0.73472,                      0,                      0,                    inf,                      0,             0.00016084,             0.00016084,             0.00016084
                     86,                0.41667,                0.75818,                0.25158,                0.90844,                0.91765,                0.86397,                0.91134,                0.77588,                0.90881,                0.85562,                0.89981,                0.73162,                      0,                      0,                    inf,                      0,             0.00015085,             0.00015085,             0.00015085
                     87,                0.41433,                0.76639,                0.24969,                0.90507,                0.90797,                0.86014,                0.91056,                0.78206,                0.89913,                0.85179,                0.90095,                  0.739,                      0,                      0,                    inf,                      0,             0.00014086,             0.00014086,             0.00014086
                     88,                0.42533,                0.77634,                0.25522,                0.90913,                0.90615,                0.86525,                0.91114,                 0.7802,                0.89673,                0.85705,                0.89905,                0.73832,                      0,                      0,                    inf,                      0,             0.00013087,             0.00013087,             0.00013087
                     89,                0.41874,                0.76935,                0.25286,                0.91041,                0.92789,                0.84858,                0.90928,                0.77711,                  0.919,                0.83832,                0.89756,                0.73835,                      0,                      0,                    inf,                      0,             0.00012088,             0.00012088,             0.00012088
                     90,                 0.3804,                0.78999,                0.25984,                0.89778,                0.91462,                0.85599,                0.90357,                0.75264,                0.90377,                0.84435,                0.89255,                0.71299,                      0,                      0,                    inf,                      0,             0.00011089,             0.00011089,             0.00011089
                     91,                 0.3616,                0.73152,                0.22512,                0.88896,                 0.9202,                0.85325,                0.91117,                0.76184,                0.91441,                0.84409,                0.90021,                0.72078,                      0,                      0,                    inf,                      0,              0.0001009,              0.0001009,              0.0001009
                     92,                0.35528,                0.70519,                0.21798,                0.88594,                0.90672,                0.85108,                0.90958,                0.76615,                0.89798,                0.84273,                0.89966,                0.72629,                      0,                      0,                    inf,                      0,              9.091e-05,              9.091e-05,              9.091e-05
                     93,                0.36393,                0.71425,                0.22322,                 0.8903,                0.89335,                0.86449,                 0.9057,                0.76542,                0.88297,                0.85562,                0.89629,                 0.7265,                      0,                      0,                    inf,                      0,              8.092e-05,              8.092e-05,              8.092e-05
                     94,                 0.3496,                0.69447,                0.21572,                0.88807,                0.89671,                0.85738,                0.90791,                 0.7692,                0.88942,                0.84686,                0.89806,                0.72945,                      0,                      0,                    inf,                      0,              7.093e-05,              7.093e-05,              7.093e-05
                     95,                0.34749,                0.70078,                0.21067,                0.87875,                0.90939,                0.86106,                0.91261,                0.77451,                0.90281,                0.85202,                0.90212,                0.73098,                      0,                      0,                    inf,                      0,              6.094e-05,              6.094e-05,              6.094e-05
                     96,                0.34677,                0.68775,                0.20886,                0.88177,                0.90669,                0.85463,                0.90887,                 0.7712,                0.89618,                0.84496,                0.89819,                0.72675,                      0,                      0,                    inf,                      0,              5.095e-05,              5.095e-05,              5.095e-05
                     97,                0.34252,                0.69049,                0.20368,                0.87965,                0.91536,                0.85059,                0.91171,                  0.773,                0.90636,                0.84224,                 0.9011,                0.73175,                      0,                      0,                    inf,                      0,              4.096e-05,              4.096e-05,              4.096e-05
                     98,                0.34444,                0.68866,                0.20772,                0.87935,                0.92622,                 0.8452,                0.91236,                0.77443,                0.91708,                0.83684,                0.90172,                0.73417,                      0,                      0,                    inf,                      0,              3.097e-05,              3.097e-05,              3.097e-05
                     99,                0.34772,                0.69657,                0.20252,                0.87904,                 0.9164,                0.85197,                0.91155,                0.77456,                0.90737,                0.84362,                0.90075,                0.73377,                      0,                      0,                    inf,                      0,              2.098e-05,              2.098e-05,              2.098e-05
