                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     48,                0.54497,                0.97059,                0.35522,                0.97493,                0.82775,                0.81765,                0.86333,                0.70184,                0.82611,                0.81835,                0.86224,                0.67326,                      0,                      0,                    inf,                      0,               0.005347,               0.005347,               0.005347
                     49,                0.53799,                0.97136,                0.35037,                0.96931,                0.83761,                0.82485,                0.88094,                0.72888,                0.84707,                0.83975,                0.88573,                0.69499,                      0,                      0,                    inf,                      0,               0.005248,               0.005248,               0.005248
                     50,                0.54063,                 0.9754,                0.34314,                0.96916,                0.82282,                0.83823,                0.87832,                0.71542,                0.83118,                0.83972,                0.88196,                0.67865,                      0,                      0,                    inf,                      0,               0.005149,               0.005149,               0.005149
                     51,                0.52886,                0.95417,                0.33908,                0.96516,                 0.8814,                0.79342,                0.88178,                0.72241,                0.87305,                0.81112,                0.88297,                0.68551,                      0,                      0,                    inf,                      0,                0.00505,                0.00505,                0.00505
                     52,                0.52962,                0.96642,                0.34182,                0.96678,                0.84454,                0.82434,                0.88416,                 0.7225,                0.84469,                 0.8256,                0.88211,                0.69351,                      0,                      0,                    inf,                      0,               0.004951,               0.004951,               0.004951
                     53,                0.52569,                0.93141,                0.32619,                0.96268,                0.83691,                 0.8281,                0.85788,                0.71083,                0.83628,                 0.8288,                0.85623,                0.67929,                      0,                      0,                    inf,                      0,               0.004852,               0.004852,               0.004852
                     54,                0.52285,                0.92506,                0.32763,                0.96433,                0.84061,                0.85203,                0.89567,                0.73558,                 0.8482,                0.86029,                 0.8961,                 0.7002,                      0,                      0,                    inf,                      0,               0.004753,               0.004753,               0.004753
                     55,                0.51641,                0.92006,                0.32439,                0.95791,                 0.8232,                0.81132,                0.86094,                0.70478,                0.83154,                0.82043,                0.86074,                0.67541,                      0,                      0,                    inf,                      0,               0.004654,               0.004654,               0.004654
                     56,                0.51493,                0.89899,                0.32507,                0.95677,                0.81901,                0.82928,                0.88425,                0.71555,                0.81666,                0.82922,                0.88683,                0.68979,                      0,                      0,                    inf,                      0,               0.004555,               0.004555,               0.004555
                     57,                0.50664,                0.92159,                0.31713,                0.95723,                0.86218,                0.82857,                0.88438,                0.71775,                0.86348,                 0.8303,                0.88478,                0.68792,                      0,                      0,                    inf,                      0,               0.004456,               0.004456,               0.004456
                     58,                0.51403,                0.91506,                0.31867,                0.95347,                0.86847,                0.85521,                0.89206,                0.72495,                0.88278,                0.85208,                0.89578,                0.69917,                      0,                      0,                    inf,                      0,               0.004357,               0.004357,               0.004357
                     59,                0.50792,                0.88797,                0.31211,                 0.9562,                0.88272,                0.86852,                 0.9056,                0.73347,                0.88073,                0.86456,                0.89757,                0.70495,                      0,                      0,                    inf,                      0,               0.004258,               0.004258,               0.004258
                     60,                0.50442,                0.90932,                0.31154,                0.94952,                0.90755,                0.83381,                0.91617,                 0.7599,                0.90644,                0.83111,                0.91249,                0.72846,                      0,                      0,                    inf,                      0,               0.004159,               0.004159,               0.004159
                     61,                0.50838,                0.89749,                0.30916,                0.95164,                0.86991,                0.83539,                0.89746,                0.72258,                0.87029,                0.83575,                0.88767,                0.68862,                      0,                      0,                    inf,                      0,                0.00406,                0.00406,                0.00406
                     62,                0.50153,                0.91833,                0.31383,                0.95068,                0.83687,                0.88715,                0.89432,                0.73439,                0.82762,                0.87917,                0.87858,                0.68722,                      0,                      0,                    inf,                      0,               0.003961,               0.003961,               0.003961
                     63,                0.49852,                0.87198,                0.30237,                0.95087,                0.89156,                0.82687,                0.90321,                0.75778,                0.89183,                0.82707,                0.90108,                0.72187,                      0,                      0,                    inf,                      0,               0.003862,               0.003862,               0.003862
                     64,                0.49173,                0.87271,                0.29588,                0.94571,                0.89754,                0.86313,                0.92707,                0.76969,                0.87537,                0.86988,                0.91569,                0.72977,                      0,                      0,                    inf,                      0,               0.003763,               0.003763,               0.003763
                     65,                 0.4899,                0.84799,                0.29691,                0.94836,                0.86497,                0.83957,                0.88095,                 0.7306,                0.86422,                 0.8414,                0.88324,                0.69455,                      0,                      0,                    inf,                      0,               0.003664,               0.003664,               0.003664
                     66,                0.47733,                  0.847,                 0.2883,                0.94032,                0.91112,                 0.8071,                0.89638,                0.72357,                0.90238,                0.79992,                0.88321,                0.68865,                      0,                      0,                    inf,                      0,               0.003565,               0.003565,               0.003565
                     67,                 0.4879,                0.87142,                0.29327,                0.94574,                0.89042,                0.82342,                0.90872,                0.73546,                0.88192,                0.81646,                0.89633,                0.70967,                      0,                      0,                    inf,                      0,               0.003466,               0.003466,               0.003466
                     68,                0.48148,                0.85944,                 0.2917,                0.94073,                 0.8496,                0.83126,                0.88515,                0.71777,                0.84691,                0.83499,                0.88317,                0.68432,                      0,                      0,                    inf,                      0,               0.003367,               0.003367,               0.003367
                     69,                0.48215,                0.85623,                0.28708,                0.94232,                0.89458,                0.83832,                0.91482,                0.74839,                0.88547,                 0.8319,                0.89995,                0.71142,                      0,                      0,                    inf,                      0,               0.003268,               0.003268,               0.003268
                     70,                0.47592,                0.83452,                 0.2819,                0.94135,                0.86276,                0.84245,                0.90017,                0.75185,                0.86552,                0.84301,                0.89748,                0.71287,                      0,                      0,                    inf,                      0,               0.003169,               0.003169,               0.003169
