                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     69,                  1.165,                 2.8435,                0.84248,                 1.3708,                0.66346,                0.72546,                 0.7384,                0.54288,                 0.6829,                0.69689,                0.73572,                0.45898,                      0,                      0,                    inf,                      0,               0.003268,               0.003268,               0.003268
                     70,                 1.1516,                 2.8232,                0.82899,                 1.3568,                0.70137,                0.71725,                0.75334,                0.55783,                0.71824,                0.69718,                0.74501,                0.46676,                      0,                      0,                    inf,                      0,               0.003169,               0.003169,               0.003169
                     71,                 1.1505,                 2.8172,                0.83004,                 1.3567,                0.74644,                0.71646,                0.75959,                0.56581,                0.73268,                 0.7039,                 0.7439,                0.47871,                      0,                      0,                    inf,                      0,                0.00307,                0.00307,                0.00307
                     72,                 1.1458,                 2.8125,                0.82917,                 1.3563,                0.74286,                 0.7237,                0.76395,                0.56395,                0.73947,                0.70429,                0.74177,                0.47168,                      0,                      0,                    inf,                      0,               0.002971,               0.002971,               0.002971
                     73,                 1.1513,                 2.7974,                0.82424,                 1.3529,                0.73933,                0.70972,                0.74981,                0.55834,                  0.739,                0.70748,                0.73921,                0.46874,                      0,                      0,                    inf,                      0,               0.002872,               0.002872,               0.002872
                     74,                 1.1392,                  2.794,                0.81141,                 1.3434,                0.73424,                0.71025,                0.75204,                0.55796,                0.72962,                0.70055,                0.73486,                0.46846,                      0,                      0,                    inf,                      0,               0.002773,               0.002773,               0.002773
                     75,                 1.1304,                 2.7807,                0.80859,                  1.338,                0.70145,                0.74453,                0.75936,                0.56094,                0.70053,                0.73384,                0.73499,                0.47287,                      0,                      0,                    inf,                      0,               0.002674,               0.002674,               0.002674
                     76,                 1.1219,                 2.7698,                0.80565,                  1.335,                0.73837,                0.68937,                0.75895,                 0.5613,                 0.7292,                0.68844,                0.73698,                0.47108,                      0,                      0,                    inf,                      0,               0.002575,               0.002575,               0.002575
                     77,                 1.1175,                 2.7553,                0.79675,                 1.3301,                0.67456,                0.76091,                0.75788,                 0.5604,                 0.7411,                0.68612,                  0.737,                0.47014,                      0,                      0,                    inf,                      0,               0.002476,               0.002476,               0.002476
                     78,                 1.1153,                 2.7639,                0.79399,                 1.3284,                0.70829,                0.73806,                 0.7614,                0.55773,                0.69474,                0.72412,                0.73118,                0.46361,                      0,                      0,                    inf,                      0,               0.002377,               0.002377,               0.002377
                     79,                 1.1111,                 2.7429,                0.79459,                 1.3262,                0.74947,                0.68385,                0.73858,                0.54872,                0.75704,                 0.6711,                0.72419,                0.45585,                      0,                      0,                    inf,                      0,               0.002278,               0.002278,               0.002278
                     80,                 1.0938,                 2.7228,                0.78169,                 1.3195,                0.76307,                0.69611,                0.74876,                0.54887,                0.74751,                0.66735,                0.70999,                 0.4563,                      0,                      0,                    inf,                      0,               0.002179,               0.002179,               0.002179
                     81,                 1.0989,                 2.7313,                0.77722,                 1.3163,                0.76307,                0.67772,                0.74554,                0.54733,                0.73626,                0.65764,                0.71231,                0.45431,                      0,                      0,                    inf,                      0,                0.00208,                0.00208,                0.00208
                     82,                  1.096,                 2.7247,                0.77262,                 1.3147,                0.76224,                0.67362,                0.74723,                0.55082,                0.73402,                0.66366,                0.71023,                0.45969,                      0,                      0,                    inf,                      0,               0.001981,               0.001981,               0.001981
                     83,                 1.0839,                  2.711,                0.76682,                 1.3066,                0.75836,                0.69124,                0.74394,                0.54587,                0.73486,                0.67477,                0.71088,                0.45547,                      0,                      0,                    inf,                      0,               0.001882,               0.001882,               0.001882
                     84,                 1.0822,                 2.7061,                0.77255,                 1.3065,                 0.7483,                0.68964,                0.74262,                0.54135,                 0.7218,                0.67326,                0.70636,                0.45333,                      0,                      0,                    inf,                      0,               0.001783,               0.001783,               0.001783
                     85,                 1.0756,                 2.6913,                0.76628,                 1.3016,                0.74975,                0.68698,                0.73941,                0.53996,                0.71183,                0.67488,                0.70105,                0.44979,                      0,                      0,                    inf,                      0,               0.001684,               0.001684,               0.001684
                     86,                 1.0714,                 2.6791,                 0.7591,                 1.2976,                0.73579,                0.70056,                0.74069,                0.54057,                0.70689,                 0.6768,                0.70048,                0.44843,                      0,                      0,                    inf,                      0,               0.001585,               0.001585,               0.001585
                     87,                 1.0615,                 2.6702,                0.75247,                 1.2922,                0.74934,                0.68895,                0.74224,                0.53767,                0.68972,                0.68417,                0.70091,                0.44665,                      0,                      0,                    inf,                      0,               0.001486,               0.001486,               0.001486
                     88,                 1.0555,                 2.6603,                0.74695,                 1.2854,                0.74934,                0.69027,                0.74081,                0.54084,                0.70003,                0.68324,                0.70156,                0.44837,                      0,                      0,                    inf,                      0,               0.001387,               0.001387,               0.001387
                     89,                  1.064,                 2.6584,                0.74928,                 1.2888,                0.73762,                 0.6719,                0.72537,                0.53588,                0.71894,                0.65811,                0.69869,                0.44826,                      0,                      0,                    inf,                      0,               0.001288,               0.001288,               0.001288
                     90,                 1.0118,                 2.5373,                0.68408,                 1.3173,                0.73605,                0.68037,                0.72381,                0.53368,                0.69361,                0.68284,                0.69246,                0.44599,                      0,                      0,                    inf,                      0,               0.001189,               0.001189,               0.001189
                     91,                 0.9739,                 2.4444,                0.65248,                 1.2842,                0.72684,                0.68136,                0.72318,                0.53499,                0.70883,                0.66251,                0.69005,                0.44407,                      0,                      0,                    inf,                      0,                0.00109,                0.00109,                0.00109
                     92,                0.96037,                 2.4173,                0.64459,                 1.2749,                0.71188,                0.68886,                0.72354,                0.53684,                0.68555,                0.67249,                0.68768,                0.44378,                      0,                      0,                    inf,                      0,               0.000991,               0.000991,               0.000991
                     93,                 0.9491,                    2.4,                0.63669,                  1.273,                 0.6902,                0.70479,                0.72177,                0.53672,                0.67871,                0.68063,                0.68853,                0.44324,                      0,                      0,                    inf,                      0,               0.000892,               0.000892,               0.000892
                     94,                0.93306,                 2.3813,                 0.6293,                  1.259,                0.69793,                0.68563,                0.72226,                0.53776,                0.69341,                0.67468,                0.68803,                  0.441,                      0,                      0,                    inf,                      0,               0.000793,               0.000793,               0.000793
                     95,                0.92424,                 2.3627,                0.62612,                  1.253,                0.70311,                0.68098,                0.72241,                0.53789,                0.69637,                0.66995,                0.68899,                0.44187,                      0,                      0,                    inf,                      0,               0.000694,               0.000694,               0.000694
                     96,                0.91001,                 2.3336,                0.61559,                 1.2388,                0.68939,                0.67747,                0.71772,                0.53549,                0.68186,                0.66693,                0.68582,                0.43961,                      0,                      0,                    inf,                      0,               0.000595,               0.000595,               0.000595
                     97,                0.90077,                 2.3293,                 0.6119,                 1.2325,                0.63869,                0.71119,                0.71714,                0.53316,                0.68276,                0.66162,                0.68648,                0.44083,                      0,                      0,                    inf,                      0,               0.000496,               0.000496,               0.000496
                     98,                0.89022,                 2.3052,                0.60335,                 1.2251,                0.63743,                0.71406,                0.71571,                0.53095,                0.68392,                0.66039,                0.68492,                0.44005,                      0,                      0,                    inf,                      0,               0.000397,               0.000397,               0.000397
                     99,                0.89119,                 2.3003,                0.60133,                 1.2258,                0.69919,                0.67526,                 0.7132,                0.52837,                0.69359,                0.66693,                0.68337,                0.43788,                      0,                      0,                    inf,                      0,               0.000298,               0.000298,               0.000298
