                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     75,                0.44461,                0.80412,                0.27504,                0.92664,                0.90831,                0.86186,                0.92137,                 0.7861,                0.91846,                0.85197,                0.91287,                0.74254,                      0,                      0,                    inf,                      0,              0.0002674,              0.0002674,              0.0002674
                     76,                0.43931,                0.79792,                0.27999,                0.92507,                0.88765,                0.88465,                0.92102,                 0.7898,                0.88738,                 0.8821,                0.91511,                0.74916,                      0,                      0,                    inf,                      0,              0.0002575,              0.0002575,              0.0002575
                     77,                0.43077,                0.77645,                0.26637,                0.91653,                0.89548,                0.89117,                0.93052,                0.79429,                0.88552,                0.88184,                0.91935,                0.74862,                      0,                      0,                    inf,                      0,              0.0002476,              0.0002476,              0.0002476
                     78,                0.43323,                0.77863,                0.26607,                0.91943,                0.92645,                0.87246,                0.92323,                0.78977,                0.92689,                0.87289,                0.92038,                0.74637,                      0,                      0,                    inf,                      0,              0.0002377,              0.0002377,              0.0002377
                     79,                 0.4232,                0.78009,                0.26524,                0.91524,                0.91242,                0.88219,                0.92412,                0.78761,                0.91153,                0.88056,                0.91462,                0.74619,                      0,                      0,                    inf,                      0,              0.0002278,              0.0002278,              0.0002278
                     80,                 0.4312,                0.79683,                0.26965,                0.91934,                0.94019,                0.85968,                0.92676,                0.78872,                0.93085,                0.85113,                0.91503,                0.74892,                      0,                      0,                    inf,                      0,              0.0002179,              0.0002179,              0.0002179
                     81,                0.43336,                0.77526,                0.26653,                0.91602,                 0.9269,                0.88322,                 0.9334,                0.79323,                 0.9178,                0.87466,                0.91782,                0.75067,                      0,                      0,                    inf,                      0,               0.000208,               0.000208,               0.000208
                     82,                0.43272,                0.79001,                0.26412,                0.91475,                0.94223,                0.87761,                0.93554,                0.79725,                0.93168,                0.86773,                0.92054,                0.76128,                      0,                      0,                    inf,                      0,              0.0001981,              0.0001981,              0.0001981
                     83,                0.42482,                0.76724,                0.26348,                0.91516,                0.94295,                0.87713,                0.93342,                0.80051,                0.93249,                0.86765,                0.91805,                0.76123,                      0,                      0,                    inf,                      0,              0.0001882,              0.0001882,              0.0001882
                     84,                0.42837,                0.77733,                0.26218,                 0.9127,                0.89254,                0.89419,                0.93704,                 0.7961,                0.88345,                0.88679,                 0.9223,                0.76016,                      0,                      0,                    inf,                      0,              0.0001783,              0.0001783,              0.0001783
                     85,                0.41969,                0.76961,                 0.2585,                0.91315,                0.92987,                0.89084,                0.93181,                0.79566,                0.91793,                0.87994,                 0.9169,                0.75858,                      0,                      0,                    inf,                      0,              0.0001684,              0.0001684,              0.0001684
