                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     83,                 1.2123,                 2.9604,                0.88567,                 1.4314,                0.71245,                0.63067,                0.65905,                0.44059,                0.70299,                0.62033,                0.63705,                0.35601,                      0,                      0,                    inf,                      0,               0.001882,               0.001882,               0.001882
                     84,                 1.2233,                 2.9239,                0.87349,                 1.4269,                0.67457,                0.63992,                0.64243,                0.42868,                0.62467,                0.63153,                0.61155,                0.34993,                      0,                      0,                    inf,                      0,               0.001783,               0.001783,               0.001783
                     85,                 1.2106,                 2.9303,                0.88488,                 1.4352,                0.64769,                0.63564,                0.64037,                 0.4207,                0.62524,                0.61756,                0.61343,                0.34789,                      0,                      0,                    inf,                      0,               0.001684,               0.001684,               0.001684
                     86,                 1.2156,                 2.9461,                0.88204,                  1.436,                 0.6787,                0.63397,                0.64445,                0.43113,                0.65765,                0.61253,                0.61912,                0.35201,                      0,                      0,                    inf,                      0,               0.001585,               0.001585,               0.001585
                     87,                  1.196,                 2.9285,                0.86662,                 1.4162,                 0.6706,                0.67609,                0.68641,                0.45805,                0.62456,                0.64587,                0.64172,                0.38289,                      0,                      0,                    inf,                      0,               0.001486,               0.001486,               0.001486
                     88,                  1.187,                 2.9127,                0.84918,                 1.4036,                0.75538,                0.60016,                0.66139,                0.44854,                0.72412,                0.57353,                 0.6339,                0.37638,                      0,                      0,                    inf,                      0,               0.001387,               0.001387,               0.001387
                     89,                 1.2014,                 2.9276,                0.85735,                 1.4181,                0.65647,                0.63475,                 0.6507,                0.43518,                0.60056,                0.61869,                0.60287,                0.35937,                      0,                      0,                    inf,                      0,               0.001288,               0.001288,               0.001288
                     90,                 1.2016,                 2.8739,                0.84235,                 1.4891,                0.66836,                 0.5619,                  0.615,                0.41226,                0.67119,                0.55666,                0.60038,                0.33796,                      0,                      0,                    inf,                      0,               0.001189,               0.001189,               0.001189
                     91,                 1.1603,                 2.8268,                0.80684,                 1.4785,                0.69259,                0.60896,                0.66096,                  0.444,                0.69594,                0.58147,                0.63928,                 0.3631,                      0,                      0,                    inf,                      0,                0.00109,                0.00109,                0.00109
                     92,                 1.1291,                   2.74,                0.76952,                 1.4542,                 0.6269,                0.65105,                0.63674,                0.43532,                0.62009,                0.64323,                0.62959,                0.35824,                      0,                      0,                    inf,                      0,               0.000991,               0.000991,               0.000991
                     93,                 1.1373,                 2.7397,                0.77381,                 1.4648,                0.58843,                0.67139,                0.64552,                0.43503,                0.56677,                0.65344,                0.62014,                0.35876,                      0,                      0,                    inf,                      0,               0.000892,               0.000892,               0.000892
                     94,                 1.0961,                 2.6812,                0.74408,                 1.4204,                0.68389,                0.64526,                0.69143,                0.45258,                0.72453,                0.60076,                0.67371,                0.37115,                      0,                      0,                    inf,                      0,               0.000793,               0.000793,               0.000793
                     95,                 1.0845,                 2.6606,                 0.7291,                 1.4116,                0.69496,                0.59783,                0.64767,                0.42927,                0.69338,                0.56921,                0.62828,                0.35736,                      0,                      0,                    inf,                      0,               0.000694,               0.000694,               0.000694
                     96,                 1.0912,                 2.6501,                0.72629,                 1.4134,                0.70271,                0.61672,                0.65501,                 0.4378,                0.68468,                0.59597,                0.62651,                0.36134,                      0,                      0,                    inf,                      0,               0.000595,               0.000595,               0.000595
                     97,                 1.0867,                 2.6407,                0.71729,                 1.4134,                  0.637,                0.60574,                0.64227,                0.43585,                 0.6174,                0.58211,                0.60667,                0.35428,                      0,                      0,                    inf,                      0,               0.000496,               0.000496,               0.000496
                     98,                  1.065,                  2.638,                0.70917,                 1.3908,                0.63721,                0.61962,                 0.6357,                0.43051,                0.59421,                0.58834,                0.59116,                0.34905,                      0,                      0,                    inf,                      0,               0.000397,               0.000397,               0.000397
                     99,                 1.0621,                 2.6127,                0.70879,                 1.3955,                0.68276,                0.61693,                0.64551,                0.43771,                0.65574,                 0.5898,                0.61137,                0.36175,                      0,                      0,                    inf,                      0,               0.000298,               0.000298,               0.000298
