                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     59,                0.50541,                0.88831,                0.31045,                 0.9538,                0.91686,                0.83206,                0.91147,                0.75729,                 0.9249,                0.83087,                0.90647,                0.72574,                      0,                      0,                    inf,                      0,               0.004258,               0.004258,               0.004258
                     60,                0.50401,                0.90762,                0.31168,                0.94824,                0.90268,                0.85341,                0.91451,                0.76557,                 0.8949,                0.84671,                0.90443,                0.72689,                      0,                      0,                    inf,                      0,               0.004159,               0.004159,               0.004159
                     61,                0.50956,                0.90129,                0.30694,                0.95411,                0.86743,                0.83157,                0.90581,                0.74012,                0.81375,                0.85825,                0.88328,                0.70433,                      0,                      0,                    inf,                      0,                0.00406,                0.00406,                0.00406
                     62,                0.50677,                0.92217,                0.31232,                0.95384,                0.87367,                0.86111,                0.89481,                0.74241,                0.87001,                0.85501,                0.88367,                0.70278,                      0,                      0,                    inf,                      0,               0.003961,               0.003961,               0.003961
                     63,                0.49765,                0.87307,                0.30212,                 0.9488,                0.85666,                0.86586,                0.90259,                 0.7555,                0.84764,                0.86153,                0.89093,                0.71463,                      0,                      0,                    inf,                      0,               0.003862,               0.003862,               0.003862
                     64,                0.49126,                0.86021,                0.29581,                0.94457,                0.87691,                0.86191,                0.90296,                0.74743,                 0.8715,                0.85656,                0.88986,                0.71413,                      0,                      0,                    inf,                      0,               0.003763,               0.003763,               0.003763
                     65,                0.48826,                0.84579,                0.29359,                0.94653,                 0.8589,                0.85908,                0.89435,                0.75061,                0.85981,                 0.8612,                0.88988,                0.71569,                      0,                      0,                    inf,                      0,               0.003664,               0.003664,               0.003664
                     66,                0.47642,                 0.8458,                0.29246,                0.94121,                0.87908,                0.85229,                0.90236,                0.73955,                0.87019,                0.84373,                0.88649,                 0.7028,                      0,                      0,                    inf,                      0,               0.003565,               0.003565,               0.003565
                     67,                0.48685,                0.85098,                0.28826,                0.94685,                 0.8632,                0.85162,                0.89976,                0.75519,                0.85468,                0.84327,                0.88567,                0.72265,                      0,                      0,                    inf,                      0,               0.003466,               0.003466,               0.003466
                     68,                0.47758,                0.86414,                0.29095,                0.94067,                0.86378,                 0.8536,                0.90849,                0.76129,                0.86697,                0.85324,                0.89886,                  0.721,                      0,                      0,                    inf,                      0,               0.003367,               0.003367,               0.003367
                     69,                0.48058,                0.85922,                0.28687,                0.94284,                0.88003,                0.79875,                0.89509,                0.74148,                0.87009,                  0.793,                0.88055,                 0.7036,                      0,                      0,                    inf,                      0,               0.003268,               0.003268,               0.003268
                     70,                0.46859,                0.84256,                0.27672,                0.93884,                0.85611,                0.86058,                0.89824,                0.74261,                0.84854,                0.85348,                0.88293,                  0.706,                      0,                      0,                    inf,                      0,               0.003169,               0.003169,               0.003169
                     71,                 0.4688,                0.81743,                0.27946,                 0.9352,                0.85333,                0.87642,                0.90136,                0.74582,                 0.8464,                0.86975,                0.88949,                0.71347,                      0,                      0,                    inf,                      0,                0.00307,                0.00307,                0.00307
